id,Source_Name,Source_Type,Region,Primary_URL,Description,Leaders_CSV,Library_CSV,Algorithm_CSV,Threats_CSV,Timeline_CSV,Compliance_CSV,Migrate_CSV,Patents_CSV,Last_Verified_Date,primary_url_quality
i4p-informatikai,I4P-informatikai Kft. (I4P Informatics Ltd.),Vendor,EMEA,https://www.i4p.com,Hungarian HSM vendor (Trident product line),No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
ahp-tech,AhP-Tech Inc.,Vendor,APAC,https://www.ahptech.com.tw/en/,Taiwan quantum computing vendor; ACVP-validated Ah-Crypto library (FIPS-203/204),No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
analog-devices,"Analog Devices, Inc.",Vendor,Americas,https://www.analog.com,US public semiconductor vendor; ACVP-validated ML-DSA/ML-KEM in Optical Security (HW) module,No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
chunghwa-telecom-labs,"Chunghwa Telecom Co., Ltd. Telecommunication Laboratories",Vendor,APAC,https://www.chttl.com.tw/en/,Taiwan's largest telecom's R&D labs; ACVP-validated HiPKI SafGuard 2000 PQC Library,No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
ctrl-iq,"Ctrl IQ, Inc.",Vendor,Americas,https://ciq.com,US company (CIQ) maintaining Rocky Linux; ACVP-validated Rocky Linux 9 NSS Cryptographic Module,No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
dinamo-cyber-security,DINAMO Cyber Security Company,Vendor,Americas,https://dinamosec.com,"Brazilian HSM/crypto vendor (rebranded from Dinamo Networks, Inc.); ACVP-validated HSM Cryptographic Library",No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
hikvision,"Hangzhou Hikvision Digital Technology Co., Ltd.",Vendor,APAC,https://www.hikvision.com/en/,Chinese video surveillance vendor; ACVP-validated Hikvision FIPS Provider,No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
att-enterprises,"AT&T Enterprises, LLC",Vendor,Americas,https://www.business.att.com,"AT&T Business enterprise network services operating entity (successor to AT&T Corp., merged May 1 2024); Quantum Resilient SD-WAN with Cisco PQC",No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
hkma,Hong Kong Monetary Authority,Government,APAC,https://www.hkma.gov.hk/,Hong Kong's de facto central bank and banking regulator; publishes fintech/quantum-readiness guidance including the Fintech Promotion Blueprint,No,No,No,Yes,No,No,No,No,2026-07-16,url_authoritative
eiopa,European Insurance and Occupational Pensions Authority (EIOPA),Government,Europe,https://www.eiopa.europa.eu/digital-operational-resilience-act-dora_en,"EU authority responsible for supervisory convergence and implementing regulatory standards for DORA (Digital Operational Resilience Act) oversight of insurers, investment firms, and other EU financial entities.",No,No,No,No,No,Yes,No,No,2026-07-16,url_authoritative
cfcs-denmark,Centre for Cyber Security Denmark (CFCS / Styrelsen for Samfundssikkerhed),Government,Europe,https://samsik.dk/cybersikkerhed/temaer/overgangen-til-kvantesikker-kryptografi/,Danish national cybersecurity authority; publisher of Denmark's official post-quantum cryptography transition guidance.,No,No,No,No,Yes,Yes,No,No,2026-07-16,url_authoritative
ncsc-ch,Swiss National Cyber Security Centre (NCSC / Bundesamt für Cybersicherheit),Government,Europe,https://www.ncsc.admin.ch/ncsc/en/home/dokumentation/technologiebetrachtung.html,Swiss federal cybersecurity authority; publisher of Switzerland's official post-quantum cryptography assessment and technology briefs.,No,No,No,No,Yes,Yes,No,No,2026-07-16,url_authoritative
jisa-softech-private-limited,JISA Softech Private Limited,Vendor,APAC,https://jisasoftech.com,India-based HSM and cryptographic hardware vendor; FIPS 140-3 validated LS2 HSM family.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
singlewire-software,Singlewire Software,Vendor,Americas,https://singlewire.com,US emergency notification software vendor; FIPS 140-3 validated cryptographic module.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
gigamon-inc,Gigamon Inc.,Vendor,Americas,https://gigamon.com,US network visibility and observability platform vendor; FIPS 140-3 validated crypto module.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
vector-informatik-gmbh,Vector Informatik GmbH,Vendor,EMEA,https://vector.com,German automotive embedded software/tools vendor (vSecPrim); SLH-DSA ACVP validated.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
kaseya-us-llc,Kaseya US LLC,Vendor,Americas,https://kaseya.com,US MSP/IT management software vendor; FIPS 140-3 validated Java cryptographic module.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
kioxia-corporation,KIOXIA Corporation,Vendor,APAC,https://kioxia.com,Japanese semiconductor/flash memory manufacturer; FIPS 140-3 validated crypto sub-chip.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
n-able-technologies-inc,N-able Technologies Inc.,Vendor,Americas,https://n-able.com,US IT/RMM management software vendor (NYSE: NABL); FIPS 140-3 validated crypto module.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
minimus,Minimus,Vendor,Americas,https://minimus.io,US cybersecurity vendor providing hardened minimal container/VM images.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
cloudian-inc,Cloudian Inc.,Vendor,Americas,https://cloudian.com,US S3-compatible object storage vendor; FIPS 140-3 validated crypto module.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
secure-ic,Secure-IC,Vendor,EMEA,https://secure-ic.com,French embedded security IP vendor (Secure-IC Securyzr); PQC solutions cert-validated.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
kloudfuse-inc,Kloudfuse Inc,Vendor,Americas,https://kloudfuse.com,US observability platform vendor; FIPS 140-3 validated crypto module.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
hycu-inc,"HYCU, Inc.",Vendor,Americas,https://hycu.com,US backup/disaster-recovery SaaS vendor; FIPS 140-3 validated cryptographic library module.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
exequantum,ExeQuantum,Vendor,,https://exequantum.com,PQC-as-a-Service platform vendor (CipherForge); ML-KEM/ML-DSA implementations.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
ite-tech-inc,ITE Tech. Inc.,Vendor,APAC,https://ite.com.tw,Taiwanese semiconductor/IC design vendor; FIPS 140-3 validated crypto sub-chip.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
jmem-technology,Jmem Technology,Vendor,APAC,https://jmemtech.com,PUF-embedded quantum-safe cryptographic engine vendor; ACVP validated ML-DSA/ML-KEM.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
higher-ground-llc,Higher Ground LLC,Vendor,Americas,https://highergroundcomms.com,US secure communications vendor (CipherLinq); FIPS 140-3 validated crypto module.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
securemachines,SecureMachines,Vendor,,https://securemachines.io,PQC cryptographic suite vendor (Prastaara); ACVP validated ML-DSA/ML-KEM/SLH-DSA.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
universidad-carlos-iii-de-madrid,Universidad Carlos III de Madrid,Vendor,EMEA,https://uc3m.es,Spanish public research university; hosts the PERLab HNDL-attack simulation research tool.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
openjdk,OpenJDK,Open_Source_Project,,https://openjdk.org,"The open-source reference implementation of the Java Platform, Standard Edition; JEP process for JDK feature specs.",No,No,No,No,No,No,Yes,No,2026-07-27,url_authoritative
quantum-corporation,Quantum Corporation,Vendor,Americas,https://quantum.com,US data storage company (NASDAQ: QMCO); FIPS 140-3 validated cryptographic module.,No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
post-quantum-cryptography-alliance,Post-Quantum Cryptography Alliance,Vendor,,https://pqca.org,"Linux Foundation-hosted PQCA; publishes open-source PQC reference implementations (mldsa-native, cuPQC SDK, etc.).",No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
quantum-secure-encryption-corp,Quantum Secure Encryption Corp.,Vendor,,https://quantumsecureencryption.com,"Vendor of QPA v2, an enterprise post-quantum cryptographic migration platform.",No,No,No,No,No,No,Yes,No,2026-07-27,url_needs_review
globalfoundries-u-s-inc,GlobalFoundries U.S. Inc.,Vendor,Americas,https://gf.com,US semiconductor foundry; PQC/quantum-computing IP partnership with SEALSQ.,No,No,No,No,No,No,No,No,2026-07-27,url_needs_review
gopher-security,Gopher Security,Vendor,,https://gopher.security,PQC AI/MCP infrastructure security vendor.,No,No,No,No,No,No,No,No,2026-07-27,url_needs_review
korea-telecom-corporation,Korea Telecom Corporation,Vendor,APAC,https://kt.com,South Korean telecom operator; PQC and QKD technology at Quantum Korea 2026.,No,No,No,No,No,No,No,No,2026-07-27,url_needs_review
onespan-inc,OneSpan Inc.,Vendor,Americas,https://onespan.com,Authentication/digital-agreement security vendor; quantum-resistant Authentication Suite Server SDK.,No,No,No,No,No,No,No,No,2026-07-27,url_needs_review
sigstore,Sigstore,Vendor,,https://sigstore.dev,CNCF/OpenSSF software-supply-chain signing project; selected ML-DSA/SLH-DSA for PQC roadmap.,No,No,No,No,No,No,No,No,2026-07-27,url_needs_review
european-space-agency,European Space Agency,Vendor,EMEA,https://esa.int,European intergovernmental space agency; E2EQSS post-quantum satellite security project.,No,No,No,No,No,No,No,No,2026-07-27,url_needs_review
quantum-brilliance-pty-ltd,Quantum Brilliance Pty Ltd,Vendor,APAC,https://quantumbrilliance.com,Australian quantum-computing hardware vendor; certified-randomness PQC partnership with CyberSeQ/LuxProvide.,No,No,No,No,No,No,No,No,2026-07-27,url_needs_review
munich-re,Munich Re,Industry_Analyst,Global,https://www.munichre.com/,Major reinsurer research arm; annual Cyber Insurance: Risks and Trends report with a dedicated quantum/PQC section — insurance-sector quantum-risk grounding (Geneva Association/IAIS/EIOPA verified 2026-07-29 to have no quantum publication),No,No,No,Yes,No,No,No,No,2026-07-31,url_authoritative
nerc,North American Electric Reliability Corporation,Standards_Body,North_America,https://www.nerc.com/,NERC CIP critical infrastructure protection standards for bulk power,No,No,No,Yes,No,Yes,No,No,2026-03-28,url_authoritative
health-sector-coordinating-cou,Health Sector Coordinating Council (HSCC) Cybersecurity Working Group,Industry_Workgroup,Americas,https://healthsectorcouncil.org/wp-content/uploads/2026/04/HSCC-Cyber-Working-Group-Q1-2026-Progress-Report.pdf,Healthcare-sector industry coordinating body (400+ member orgs); Q1 2026 progress report on cryptographic-asset-inventory framework and PQC migration roadmap,No,No,No,Yes,No,No,No,No,2026-07-28,url_needs_review
finma-swiss-financial-market-s,FINMA — Swiss Financial Market Supervisory Authority (Quantum Computing Guidance),Government,EMEA,https://www.finma.ch/en/news/2026/07/20260709-mm-am-05-26/,"FINMA Guidance 05/2026 (2026-07-09) on quantum computing risk, based on a survey of 60 Swiss financial institutions",No,No,No,Yes,No,No,No,No,2026-07-28,url_needs_review
japan-financial-services-agenc,Japan Financial Services Agency — PQC Readiness Study Group Report,Government,APAC,https://www.fsa.go.jp/news/r6/singi/20241126.html,Japan FSA (金融庁) study-group report on deposit-taking institutions' PQC migration readiness,No,No,No,Yes,No,No,No,No,2026-07-28,url_needs_review
ccn-spain,"CCN (Centro Criptológico Nacional, Spain)",Government,EMEA,https://www.ccn.cni.es/,Spanish National Cryptologic Center; national crypto guidance and PQC migration recommendations,No,No,No,Yes,Yes,No,No,No,2026-07-13,url_authoritative
mas-singapore,MAS (Monetary Authority of Singapore),Government,APAC,https://www.mas.gov.sg/,Monetary Authority of Singapore; financial-sector quantum-risk advisories (incl. MAS Circular on quantum transition),No,Yes,No,Yes,Yes,Yes,No,No,2026-07-12,url_authoritative
ascx9,ASC X9 Financial Standards,Standards_Body,Americas,https://x9.org/,Accredited Standards Committee X9 for financial industry cryptographic and PKI standards including PQC readiness,No,Yes,No,Yes,Yes,Yes,No,No,2026-03-12,url_authoritative
pqnet-project,PQnet Project,Vendor,Global,https://github.com/pdb0102/PQnet,,No,No,No,No,No,No,No,No,2026-07-31,url_needs_review
cryptoscan-project,CryptoScan Project,Vendor,Global,https://github.com/csnp/cryptoscan,,No,No,No,No,No,No,No,No,2026-07-31,url_needs_review
qpki-project,QPKI Project,Vendor,Global,https://github.com/qpki/qpki,,No,No,No,No,No,No,No,No,2026-07-31,url_needs_review
libbitcoinpqc-project,libbitcoinpqc Project,Vendor,Global,https://github.com/cryptoquick/libbitcoinpqc,,No,No,No,No,No,No,No,No,2026-07-31,url_needs_review
uspto-patent-public-search,USPTO Patent Public Search,Government,Americas,https://ppubs.uspto.gov/pubwebapp/,United States Patent and Trademark Office — issuing authority for every patent in the PQC patent catalogue. Official record of grant and pre-grant publication.,No,No,No,No,No,No,No,Yes,2026-08-07,url_authoritative
google-patents,Google Patents,Vendor,Global,https://patents.google.com/,Aggregator/index the PQC patent harvester queries (CPC-anchored XHR searches). Indexes USPTO/EPO/WIPO records; not the record of grant.,No,No,No,No,No,No,No,Yes,2026-08-07,url_authoritative
epo-espacenet,EPO Espacenet,Government,Europe,https://worldwide.espacenet.com/,"European Patent Office's public patent register. Third PDF mirror the patent downloader falls through to when both USPTO PPubs endpoints and the Google Patents image host fail (patents/download_patents.py, ESPACENET_PDF). Mirror of record for the document, not the record of grant.",No,No,No,No,No,No,No,Yes,2026-08-14,url_unverified
input-output-global,Input Output Global,Vendor,,https://iohk.io,,No,No,No,No,No,No,No,No,2026-08-16,url_needs_review
safe-ecosystem-foundation,Safe Ecosystem Foundation,Vendor,,https://safe.global,,No,No,No,No,No,No,No,No,2026-08-16,url_needs_review
safe-global,Safe (Safe Ecosystem Foundation),Vendor,Global,https://safe.global,Safe (formerly Gnosis Safe); dominant DeFi multisig smart-account standard,No,Yes,No,No,No,No,Yes,No,2026-08-16,url_authoritative
cosmos-interchain,Interchain Foundation (Cosmos),Vendor,Global,https://cosmos.network/,Interchain Foundation; steward of the Cosmos SDK and CometBFT consensus engine,No,Yes,No,No,No,No,Yes,No,2026-08-16,url_authoritative
offchain-labs,Offchain Labs (Arbitrum),Vendor,Global,https://arbitrum.io/,Offchain Labs; builds and maintains Arbitrum Nitro and the AnyTrust protocol,No,Yes,No,No,No,No,No,No,2026-08-16,url_authoritative
codegic,Codegic,Vendor,,https://codegic.com,,No,No,No,No,No,No,No,No,2026-08-18,url_needs_review
zhengzhou-xinda-yimi-technology-co-ltd,"Zhengzhou Xinda Yimi Technology Co., Ltd.",Vendor,APAC,,,No,No,No,No,No,No,No,No,2026-08-18,url_needs_review
anvil-secure,Anvil Secure,Vendor,,https://anvilsecure.com,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
cipheriq,CipherIQ,Vendor,,https://cipheriq.com,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
symbolic-software,Symbolic Software,Vendor,,https://symbolic.software,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
connect2id,Connect2id,Vendor,,https://connect2id.com,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
shanghai-jiao-tong-university,Shanghai Jiao Tong University,Vendor,,https://sjtu.edu.cn,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
brian-campbell,Brian Campbell,Vendor,,https://bitbucket.org/b_c/jose4j,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
jos-padilla,José Padilla,Vendor,,https://github.com/jpadilla/pyjwt,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
jeff-forcier,Jeff Forcier,Vendor,,https://github.com/paramiko/paramiko,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
ron-frederick,Ron Frederick,Vendor,,https://github.com/ronf/asyncssh,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
classic-mceliece-team,Classic McEliece Team,Vendor,,https://classic.mceliece.org/,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
falcon-team,Falcon Team,Vendor,,https://falcon-sign.info/,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
hawk-team,HAWK Team,Vendor,,https://hawk-sign.info/,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
sphincs-team,SPHINCS+ Team,Vendor,,https://github.com/sphincs/sphincsplus,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
xmss-reference-team,XMSS Reference Team,Vendor,,https://github.com/XMSS/xmss-reference,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
citadel-protocol,Citadel Protocol,Vendor,,https://github.com/citadel-protocol/citadel_pqcrypto,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
kpqc,KpqC,Vendor,,,,No,No,No,No,No,No,No,,2026-08-27,url_needs_review
