Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified
Singapore,SG,MAS,Monetary Authority of Singapore,,Milestone,Testing,2025,2025,Financial Sector QKD Sandbox Completed,"MAS completes QKD proof-of-concept sandbox (Sept 2024-March 2025). DBS, HSBC, OCBC, UOB tested QKD for settlement files. Generated 6.75M AES-256 keys/day per bank.",https://www.mas.gov.sg/news/media-releases/2025/mas-and-industry-partners-publish-technical-report-on-proof-of-concept-sandbox,2025-09-29,Validated,mas-singapore,timeline/Singapore_MAS_QKD_Sandbox_Technical_Report.html,no,MAS,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,Singapore-Financial-Sector-QKD-Sandbox-Technical-Report,government,,,,singapore-mas-financial-sector-qkd-sandbox-completed,2026-08-16
South Korea,KR,NIS/KISA,National Intelligence Service / KISA,,Milestone,Standardization,2025,2025,KpqC Competition Results,"Korea Post-Quantum Cryptography Competition winners announced January 16, 2025: HAETAE, AIMer, SMAUG-T, NTRU+.",https://www.kpqc.or.kr/competition_02.html,2025-01-16,Validated,cryptrec,timeline/South_Korea_NIS_KISA_KpqC_Competition_Results.html,yes,NIS/KISA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,south-korea-nis-kisa-kpqc-competition-results,2026-08-16
South Korea,KR,MSIT,Ministry of Science and ICT,,Phase,Migration,2025,2028,Pilot Transition Phase,"Korea's MSIT/KISA PQC pilot-transition phase — the 'PQC Pilot-Transition Project' (from 2025) applies and validates quantum-resistant cryptography in national critical-infrastructure sectors, expanded from 3 (medical/energy/administration) to 5 (telecom, finance, transport, defence, space).",https://seed.kisa.or.kr/kisa/ngc/pqc.do,2025-01,Validated,msit-korea,timeline/South_Korea_MSIT_Pilot_Transition_Phase.html,no,MSIT,url_authoritative,registered,2026-06-07: Upgraded from www.gsma.com to native-language authoritative primary (seed.kisa.or.kr); fetched via anti-bot resilient fetcher. English translation of the relevant section cached at public/timeline/South_Korea_MSIT_Pilot_Transition_Phase.translation.md for verifiability. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,south-korea-msit-pilot-transition-phase,2026-08-16
South Korea,KR,MSIT,Ministry of Science and ICT,,Milestone,Deadline,2035,2035,Full PQC Roadmap Complete,"Korea's national PQC roadmap (MSIT/KISA): the Pan-National PQC Transition Master Plan (Jul 2023) sets the staged national transition, underpinned by the KpqC competition (from 2021) that selected the domestic KpqC algorithm suite (SMAUG-T, HAETAE, AIMer).",https://seed.kisa.or.kr/kisa/ngc/pqc.do,2025,Validated,msit-korea,timeline/South_Korea_MSIT_Full_PQC_Roadmap_Complete.html,no,MSIT,url_authoritative,registered,2026-06-07: Upgraded from www.gsma.com to native-language authoritative primary (seed.kisa.or.kr); fetched via anti-bot resilient fetcher. English translation of the relevant section cached at public/timeline/South_Korea_MSIT_Full_PQC_Roadmap_Complete.translation.md for verifiability. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,true,,SOFT,south-korea-msit-full-pqc-roadmap-complete,2026-08-16
Spain,ES,CCN,Centro Criptológico Nacional,,Milestone,Guidance,2022,2022,Four-Phase PQC Approach,CCN defines four-phase approach from today through post-2030. Recommends NIST algorithms and FrodoKEM.,https://www.ccn.cni.es/index.php/es/docman/documentos-publicos/boletines-pytec/495-ccn-tec-009-recomendaciones-transicion-postcuantica-segura/file,2026,Validated,ccn-spain,timeline/Spain_CCN-TEC-009_Transicion_Postcuantica.pdf,yes,CCN,url_authoritative,registered,"2026-06-07: SourceUrl upgraded from www.gsma.com to www.ccn-cert.cni.es authoritative primary (web-researched); verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-08-16: capture-integrity remediation -- cached announcement blurb replaced with the actual CCN-TEC 009 technical guide, which contains the phased postquantum-transition plan and FrodoKEM recommendation the row describes. Note: the current edition of CCN-TEC 009 enumerates 5 phases, not 4 as stated in the row -- likely document evolution since the 2022 original; flagged for catalog review, not altered here.",active,,,,,government,,,,spain-ccn-four-phase-pqc-approach,2026-08-16
Spain,ES,CCN,Centro Criptológico Nacional,,Phase,Migration,2022,2030,PQC Transition Period,Four-phase approach implementation period.,https://www.ccn.cni.es/index.php/es/docman/documentos-publicos/boletines-pytec/495-ccn-tec-009-recomendaciones-transicion-postcuantica-segura/file,2022,Validated,ccn-spain,timeline/Spain_CCN-TEC-009_Transicion_Postcuantica.pdf,no,CCN,url_authoritative,registered,"2026-06-07: SourceUrl upgraded from www.gsma.com to www.ccn-cert.cni.es authoritative primary (web-researched); verified + cached. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-08-16: capture-integrity remediation -- cached announcement blurb replaced with the actual CCN-TEC 009 technical guide (same document as the sibling Four-Phase PQC Approach row), the real source for the multi-phase transition period.",active,,,,,government,,,,spain-ccn-pqc-transition-period,2026-08-16
Taiwan,TW,MODA,Ministry of Digital Affairs,,Phase,Policy,2024,2029,Five-Year PQC Plan,"Taiwan's Ministry of Digital Affairs (MODA), via its Administration for Digital Industries (ADI) and the Post-Quantum Cybersecurity Industry Alliance (PQC-CIA), drives the national five-year PQC promotion programme — releasing Taiwan's first official Post-Quantum Cryptography Migration Guide (16 Apr 2025) built on the four NIST PQC standards, with a public PQC platform/libraries for chip and IC-design industries.",https://moda.gov.tw/ADI/news/latest-news/16090,2024-01-01,Validated,moda-uae,timeline/Taiwan_MODA_Five-Year_PQC_Plan.html,yes,MODA,url_authoritative,registered,2026-06-07: Upgraded from www.gsma.com to native-language authoritative primary (moda.gov.tw) via anti-bot fetcher; EN translation cached at public/timeline/Taiwan_MODA_Five-Year_PQC_Plan.translation.md. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-07-22,"deprecation-sweep (wrong-page): resolved title '數產署攜手後量子資安產業聯盟發布「後量子密碼遷移指引」，協助產業提升資安保障、建構更安全的資安環境！｜新聞發布 - 最新消息｜數位產業署 Administration for Digital Industries, moda' vs catalog title 'Five-Year PQC Plan' (word-overlap 0%) — looks like a redirect to a generic page, not the cited document",,,government,,,,taiwan-moda-five-year-pqc-plan,
Taiwan,TW,MODA,Ministry of Digital Affairs,,Milestone,Deadline,2027,2027,Interim Quantum-Safe Milestone,"Interim milestone in Taiwan's MODA-led PQC programme: publication of the first national PQC Migration Guide (Apr 2025) and stand-up of a PQC industry alliance and public platform, positioning domestic industry as 'PQC Ready' ahead of the global 2035 classical-crypto sunset.",https://www-api.moda.gov.tw/File/Get/adi/zh-tw/3m7h6KvGXJUUWmU,2025-04-16,Validated,moda-uae,timeline/Taiwan_MODA_PQC_Migration_Guide.pdf,no,MODA,url_authoritative,registered,"2026-06-07: Upgraded from www.gsma.com to native-language authoritative primary (moda.gov.tw) via anti-bot fetcher; EN translation cached at public/timeline/Taiwan_MODA_Interim_Quantum-Safe_Milestone.translation.md. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl). | 2026-08-16: capture-integrity remediation -- short MODA announcement blurb replaced with the actual 47-page PQC Migration Guide PDF it links to and announces.",active,,,,,government,,,SOFT,taiwan-moda-interim-quantum-safe-milestone,2026-08-16
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Milestone,Guidance,2024,2024,PQC White Paper Updated,NCSC updates PQC White Paper to endorse NIST quantum-safe algorithms. First major jurisdiction to reflect NIST algorithms.,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,2024-08-14,Validated,ncsc-uk,timeline/United_Kingdom_NCSC_PQC_White_Paper_Updated.html,yes,NCSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,NCSC PQC White Paper,UK-NCSC-PQC-Whitepaper-2024,government,,,,united-kingdom-ncsc-pqc-white-paper-updated,2026-08-16
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Milestone,Guidance,2025,2025,NCSC PQC Migration Roadmap Published,NCSC publishes comprehensive three-phase PQC migration roadmap with specific milestones through 2035.,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated,ncsc-uk,timeline/United_Kingdom_NCSC_NCSC_PQC_Migration_Roadmap_Published.html,yes,NCSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,NCSC PQC Migration Roadmap,UK-NCSC-Migration-Timelines-2025,government,,,,united-kingdom-ncsc-ncsc-pqc-migration-roadmap-published,2026-08-11
United Kingdom,GB,CMORG,Cross Market Operational Resilience Group,,Milestone,Guidance,2025,2025,Financial Sector PQC Guidance,CMORG publishes Guidance for Post-Quantum Cryptography v1.0 for UK financial sector (April 2025). Note: direct PDF link may require retrieval from cmorg.org.uk.,https://www.cmorg.org.uk/sites/default/files/2025-06/CMORG%20-%20Guidance%20for%20Post-Quantum%20Cryptography%20-%20April%202025%20-%20TLP%20CLEAR%20(1).pdf,2025-04,Validated,cmorg,timeline/United_Kingdom_CMORG_Financial_Sector_PQC_Guidance.pdf,yes,CMORG,url_authoritative,registered,2026-06-06: url_authoritative — cmorg.org.uk official guidance PDF; local_file updated. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,CMORG Guidance for Post-Quantum Cryptography v1.0,UK-CMORG-PQC-Guidance-2025,government,,,,united-kingdom-cmorg-financial-sector-pqc-guidance,2026-08-11
United Kingdom,GB,DSIT,Department for Science Innovation and Technology,,Milestone,Research,2025,2025,CNI Perspectives Report,DSIT publishes Perspectives on the Plan for PQC Transition covering five CNI sectors.,https://www.gov.uk/government/publications/perspectives-on-the-plan-for-pqc-transition,2025-11-27,Validated,dsit-uk,timeline/United_Kingdom_DSIT_CNI_Perspectives_Report.html,partial,DSIT,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,DSIT Perspectives on the Plan for PQC Transition,UK-DSIT-CNI-PQC-Perspectives-2025,government,,,,united-kingdom-dsit-cni-perspectives-report,2026-08-11
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Phase,Discovery,2025,2028,Discovery & Planning Phase,Organizations complete full discovery of cryptographic services needing upgrades and draft migration plan.,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated,ncsc-uk,timeline/United_Kingdom_NCSC_NCSC_PQC_Migration_Roadmap_Published.html,no,NCSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,UK-NCSC-Migration-Timelines-2025,government,,,,united-kingdom-ncsc-discovery-planning-phase,2026-08-16
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Phase,Migration,2028,2031,Priority Migration Phase,"Execute high-priority PQC upgrades, refine plans, and prepare infrastructure for full transition.",https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated,ncsc-uk,timeline/United_Kingdom_NCSC_NCSC_PQC_Migration_Roadmap_Published.html,no,NCSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,UK-NCSC-Migration-Timelines-2025,government,,,,united-kingdom-ncsc-priority-migration-phase,2026-08-11
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Phase,Migration,2031,2035,NCSC Full Migration Phase,"Complete migration to PQC for all systems, services, and products.",https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated,ncsc-uk,timeline/United_Kingdom_NCSC_NCSC_PQC_Migration_Roadmap_Published.html,no,NCSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,UK-NCSC-Migration-Timelines-2025,government,,,,united-kingdom-ncsc-ncsc-full-migration-phase,2026-08-11
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Milestone,Deadline,2035,2035,Full PQC Compliance,Target for full compliance with PQC standards across all government and critical sectors.,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated,ncsc-uk,timeline/United_Kingdom_NCSC_NCSC_PQC_Migration_Roadmap_Published.html,no,NCSC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,UK-NCSC-Migration-Timelines-2025,government,true,,SOFT,united-kingdom-ncsc-full-pqc-compliance,2026-08-16
United States,US,White House,Executive Office of the President,,Milestone,Policy,2022,2022,NSM-10 Published,National Security Memorandum on Promoting U.S. Leadership in Quantum Computing while Mitigating Risks to Vulnerable Cryptographic Systems.,https://bidenwhitehouse.archives.gov/briefing-room/statements-releases/2022/05/04/national-security-memorandum-on-promoting-united-states-leadership-in-quantum-computing-while-mitigating-risks-to-vulnerable-cryptographic-systems/,2022-05-04,Validated,omb,timeline/United_States_White_House_NSM-10_Published.html,yes,White House,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,NSM-10,NSM-10,government,,,,united-states-white-house-nsm-10-published,2026-08-16
