reference_id,document_title,download_url,initial_publication_date,last_update_date,document_status,short_description,document_type,applicable_industries,authors_or_organization,dependencies,region_scope,AlgorithmFamily,SecurityLevels,ProtocolOrToolImpact,ToolchainSupport,MigrationUrgency,change_status,manual_category,downloadable,local_file,module_ids,misc_info,trusted_source_id,peer_reviewed,vetting_body,github_contribution_url
Cloudflare-MTC-Blog,Keeping the Internet fast and secure: introducing Merkle Tree Certificates,https://blog.cloudflare.com/bootstrap-mtc/,2025-10-01,2025-10-01,Published,"Cloudflare blog post explaining the Merkle Tree Certificate proposal, its motivation (PQC certificate bloat), architecture (MTCA, transparency service, subscribers), and experimental deployment results. Includes size comparison data.",Blog Post,IT; Web Infrastructure; Telecom,Cloudflare Research,FIPS 204;IETF-MTC-Draft-09,Global,Hash-based,,TLS handshake optimization; MTC,Yes,Medium,New,Migration Guidance,yes,public/library/Cloudflare-MTC-Blog.html,merkle-tree-certs;pki-workshop;web-gateway-pqc,,cloudflare,no,,
Radboud-MTC-Thesis-2025,Implementation and Analysis of Merkle Tree Certificates for Post-Quantum Secure Authentication in TLS,https://www.cs.ru.nl/masters-theses/2025/M_Pohl___Implementation_and_Analysis_of_Merkle_Tree_Certificates_for_Post-Quantum_Secure_Authentication_in_TLS.pdf,2025-06-01,2025-06-01,Published,"Master's thesis from Radboud University providing a practical implementation and performance analysis of Merkle Tree Certificates in TLS 1.3. Evaluates tree construction, proof generation, and handshake overhead with ML-DSA.",Research Paper,Research; IT; Telecom,M. Pohl (Radboud University),FIPS 204;IETF-MTC-Draft-09;RFC 8446,Global; Europe,Lattice-based; Hash-based,"L2,L3",TLS 1.3; MTC implementation,Academic implementation,Medium,New,Migration Guidance,yes,public/library/Radboud-MTC-Thesis-2025.pdf,merkle-tree-certs;web-gateway-pqc,,radboud-university,no,,
Cloudflare-PQ-Internet-2025,State of the Post-Quantum Internet in 2025,https://blog.cloudflare.com/pq-2025/,2025-12-01,2025-12-01,Published,"Cloudflare's annual review of PQC adoption across the Internet, covering ML-KEM deployment in TLS 1.3, browser support (Chrome, Firefox), certificate transparency challenges, and the MTC proposal as a solution to PQ certificate bloat.",Blog Post,IT; Web Infrastructure; Telecom; Government,Cloudflare Research,FIPS 203;FIPS 204;IETF-MTC-Draft-09;RFC 8446,Global,Lattice-based; Hash-based,"L1,L3,L5",TLS; ML-KEM; PKI; MTC,Major browser vendors,High,New,Migration Guidance,yes,public/library/Cloudflare-PQ-Internet-2025.html,merkle-tree-certs;pki-workshop;tls-basics;web-gateway-pqc,,cloudflare,no,,
eIDAS-2-Regulation,eIDAS 2.0 Regulation (EU 2024/1183),https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32024R1183,2024-05-30,2024-05-30,In Force,EU regulation establishing the European Digital Identity framework mandating EUDI Wallets for all member states by late 2026. Requires private sector acceptance by late 2027. Introduces Qualified Electronic Attestations of Attributes (QEAA) and specifies the trust framework for digital identity across EU. Supersedes eIDAS 1.0.,Regulation,Government; Finance; Healthcare; Telecom; Identity,European Parliament; Council of the European Union,EU PQC Recommendation,EU,N/A,N/A,EUDI Wallet; OpenID4VCI; OpenID4VP; QES; Digital Identity,N/A,High,New,International Frameworks,yes,public/library/eIDAS-2-Regulation.html,digital-id,,enisa,no,,
EUDI-Wallet-ARF,EUDI Wallet Architecture and Reference Framework (ARF),https://github.com/eu-digital-identity-wallet/eudi-doc-architecture-and-reference-framework,2023-01-01,2026-02-02,Living Document,Technical architecture and reference framework for the European Digital Identity Wallet. Defines credential formats (mso_mdoc per ISO 18013-5 and SD-JWT VC per RFC 9901) trust framework protocol requirements (OpenID4VCI OpenID4VP) and cryptographic security requirements. Specifies PQC migration roadmap: Dec 2026 national roadmaps Dec 2030 high-risk migration Dec 2035 full transition.,Technical Specification,Government; Identity; Technology; Finance,European Commission; eIDAS Expert Group,eIDAS-2-Regulation,EU,N/A,N/A,EUDI Wallet; mso_mdoc; SD-JWT VC; OpenID4VCI; OpenID4VP; Trust Framework,N/A,High,Updated,International Frameworks,yes,public/library/EUDI-Wallet-ARF.html,digital-id,v2.8.0 released 2026-02-02,,no,,
ISO-18013-5-mDL,ISO/IEC 18013-5:2021 — Mobile Driving Licence (mDL) Application,https://www.iso.org/standard/69084.html,2021-09-01,2021-09-01,Published Standard,International standard defining the mso_mdoc credential format for mobile driving licences and identity documents. Specifies binary CBOR encoding document structure namespace (eu.europa.ec.eudi.pid.1 for EUDI PID) and cryptographic protection via Mobile Security Objects (MSO) signed by the issuer. Foundational for EUDI Wallet PID credentials and proximity presentations via NFC and BLE.,Standard,Government; Identity; Automotive; Transport,ISO/IEC JTC1 SC17,,Global,N/A,N/A,mso_mdoc; EUDI Wallet PID; mDL; Mobile Identity; Proximity Presentation,N/A,High,New,International Frameworks,yes,public/library/ISO-18013-5-mDL.html,digital-id,,iso-iec-sc27,yes,ISO,
RFC-9901-SD-JWT-VC,RFC 9901 — SD-JWT-based Verifiable Credentials (SD-JWT VC),https://www.rfc-editor.org/rfc/rfc9901,2025-06-01,2025-06-01,Published RFC,IETF RFC defining SD-JWT-based Verifiable Credentials format (vc+sd-jwt). Specifies credential structure selective disclosure mechanism claims key binding JWT and the holder binding proof. Adopted by EUDI Wallet ARF for online attestations (education diplomas professional qualifications). Text-based JSON encoding optimised for remote online services.,RFC,Government; Identity; Finance; Technology,IETF OAuth Working Group,IETF-SD-JWT-Draft,Global,N/A,N/A,SD-JWT VC; EUDI Wallet Attestations; Verifiable Credentials; Selective Disclosure,N/A,High,New,Migration Guidance,yes,public/library/RFC-9901-SD-JWT-VC.html,digital-id,,ietf,yes,IETF,
IETF-SD-JWT-Draft,Selective Disclosure for JWTs (SD-JWT) — draft-ietf-oauth-selective-disclosure-jwt,https://datatracker.ietf.org/doc/draft-ietf-oauth-selective-disclosure-jwt/,2022-01-01,2025-06-01,IETF Draft Standard,IETF specification defining the selective disclosure mechanism for JWT claims using salted SHA-256 hashes. Enables minimal disclosure (only requested attributes revealed) and unlinkability (batch-issued credentials prevent correlation). Core privacy-by-design mechanism used in SD-JWT VC credentials for the EUDI Wallet ecosystem.,Draft Standard,Technology; Identity; Finance; Government,IETF OAuth Working Group,,Global,N/A,N/A,Selective Disclosure; SD-JWT; EUDI Wallet Privacy; Data Minimization; Unlinkability,N/A,High,New,Migration Guidance,yes,public/library/IETF-SD-JWT-Draft.html,digital-id,,ietf,partial,IETF,
OpenID4VCI-Spec,OpenID for Verifiable Credential Issuance (OpenID4VCI),https://openid.net/specs/openid-4-verifiable-credential-issuance-1_0.html,2023-01-01,2025-06-01,Final,OpenID Foundation specification defining how credential issuers expose APIs for digital credential issuance. Specifies credential offer flow pre-authorisation code flow authorisation code flow and credential endpoint. Defines proof of possession using key binding JWTs. Mandatory protocol for all EUDI Wallet credential issuers (PID providers attestation issuers).,Protocol Specification,Technology; Identity; Government; Finance,OpenID Foundation,EUDI-Wallet-ARF,Global,N/A,N/A,EUDI Wallet Credential Issuance; OpenID4VCI; mso_mdoc; SD-JWT VC; Key Binding,N/A,High,New,PQC Protocol Specification,yes,public/library/OpenID4VCI-Spec.html,digital-id,,,no,,
OpenID4VP-Spec,OpenID for Verifiable Presentations (OpenID4VP),https://openid.net/specs/openid-4-verifiable-presentations-1_0.html,2022-01-01,2025-06-01,Final,OpenID Foundation specification defining how holders present verifiable credentials to relying parties. Specifies the authorization request presentation definition (DIF PE) and presentation submission. Enables selective disclosure presentations where holders reveal only the credential attributes required by the relying party. Mandatory for EUDI Wallet credential presentation flows.,Protocol Specification,Technology; Identity; Government; Finance,OpenID Foundation,EUDI-Wallet-ARF,Global,N/A,N/A,EUDI Wallet Credential Presentation; OpenID4VP; Selective Disclosure; Relying Party Verification,N/A,High,New,PQC Protocol Specification,yes,public/library/OpenID4VP-Spec.html,digital-id,,,no,,
IETF-Token-Status-List,OAuth Status List — draft-ietf-oauth-status-list,https://datatracker.ietf.org/doc/draft-ietf-oauth-status-list/,2023-01-01,2025-06-01,IETF Draft Standard,IETF specification for a compact bit-array status list to check validity states of credentials (valid revoked suspended). Provides privacy-preserving revocation: the verifier cannot determine which specific credential is being checked from the status list position alone. Used in EUDI Wallet ecosystem for credential revocation checking without revealing holder identity to the issuer.,Draft Standard,Technology; Identity; Government,IETF OAuth Working Group,RFC-9901-SD-JWT-VC,Global,N/A,N/A,Credential Revocation; EUDI Wallet; SD-JWT VC; Privacy-Preserving Status,N/A,Medium,New,PQC Protocol Specification,yes,public/library/IETF-Token-Status-List.html,digital-id,,ietf,partial,IETF,
CSC-API-v2-Spec,Cloud Signature Consortium API v2 Specification,https://cloudsignatureconsortium.org/resources/download-api-specifications/,2022-01-01,2024-01-01,Published,Cloud Signature Consortium API v2 for remote digital signature services. Defines endpoints for credential listing (/csc/v2/credentials/list) credential information (/csc/v2/credentials/info) authorization (/csc/v2/credentials/authorize) and hash signing (/csc/v2/signatures/signHash). Supports Qualified Electronic Signatures (QES) via remote HSMs. Adopted by eIDAS trust service providers (QTSPs) for EUDI Wallet-compatible SCAL2 signature services.,Technical Specification,Government; Finance; Legal; Technology,Cloud Signature Consortium,ETSI-EN-319-411;eIDAS-2-Regulation,EU; Global,N/A,N/A,QES; Remote Digital Signature; EUDI Wallet QTSP; CSC API; SCAL2,N/A,High,New,Migration Guidance,yes,public/library/CSC-API-v2-Spec.html,digital-id,,,no,,
ETSI-EN-319-411,ETSI EN 319 411 — Requirements for Trust Service Providers Issuing Certificates,https://www.etsi.org/deliver/etsi_en/319400_319499/31941101/01.03.01_60/en_31941101v010301p.pdf,2016-02-01,2021-04-01,Published Standard,ETSI standard defining policy and security requirements for Qualified Trust Service Providers (QTSPs) issuing qualified certificates under eIDAS. Forms the basis for European CA auditing under WebTrust/ETSI audit schemes and the EUDI Trust Framework for credential issuer accreditation. Part 1 covers general requirements; Part 2 covers NCP/NCP+/QCP/eIDAS policies.,Standard,Government; Finance; Legal; PKI,ETSI,eIDAS-2-Regulation,EU,N/A,N/A,QTSP Requirements; QES; European PKI; EUDI Trust Framework; CA Auditing,N/A,High,New,International Frameworks,yes,public/library/ETSI-EN-319-411.pdf,digital-id,,etsi-cyber,yes,ETSI,
NIST-SP-800-63-3,NIST SP 800-63-3 — Digital Identity Guidelines,https://pages.nist.gov/800-63-3/,2017-06-22,2017-06-22,Published,NIST framework for digital identity management. SP 800-63A covers identity proofing and enrollment (Identity Assurance Levels IAL1/2/3). SP 800-63B covers authentication (Authenticator Assurance Levels AAL1/2/3). SP 800-63C covers federation (Federation Assurance Levels FAL1/2/3). Referenced in EUDI Wallet implementations for IAL/AAL equivalency mapping with European LoA (Low Substantial High).,Guideline,Government; Finance; Healthcare; Technology,NIST,,USA; Global,N/A,N/A,Digital Identity Assurance; IAL; AAL; FAL; Federation; Identity Proofing,N/A,Medium,New,NIST Standards,yes,public/library/NIST-SP-800-63-3.html,digital-id;iam-pqc,,nist-csrc,yes,NIST,
NIST-SP-800-131A-Rev3,Transitioning the Use of Cryptographic Algorithms and Key Lengths (Rev 3),https://csrc.nist.gov/pubs/sp/800/131/a/r3/ipd,2024-11-01,2024-11-01,Initial Public Draft,Algorithm deprecation roadmap: SHA-1 and RSA/ECC <128-bit disallowed after 2030. Establishes federal algorithm retirement calendar aligned with PQC transition. References FIPS 203/204/205 as post-2030 replacements.,Compliance/Guidance,All industries,NIST,,Global,RSA; ECC; SHA; AES,,,,High,New,NIST Standards,yes,public/library/NIST-SP-800-131A-Rev3.html,compliance-strategy;pqc-risk-management;data-asset-sensitivity;crypto-mgmt-modernization,,nist-csrc,yes,NIST,
India-DST-Quantum-Safe-Roadmap-2026,India DST Task Force Report — Phased Roadmap for Migration to Post-Quantum Cryptography under NQM,https://dst.gov.in/sites/default/files/Report_TaskForce_PQMigration_4Feb26%20(v1).pdf,2026-02-04,2026-02-04,Published,India's national PQC migration roadmap from the Department of Science & Technology. Sets 2027–2029 migration timelines for Critical Information Infrastructure. Recommends hybrid PQC+QKD approach with industry-specific deadlines. First major non-Western official quantum-safe roadmap.,Compliance/Policy,Government;Finance;Telecom;Critical Infrastructure;Government & Defense;Technology;Telecommunications;Finance & Banking,India Ministry of Science & Technology (DST),FIPS 203;FIPS 204;FIPS 205;NIST IR 8545;NIST IR 8547,India;APAC,ML-KEM; ML-DSA; QKD,N/A,India national PQC migration across all sectors,Indian government and critical infrastructure operators,High,New,Government & Policy,yes,public/library/India-DST-Quantum-Safe-Roadmap-2026.pdf,compliance-strategy;migration-program;pqc-governance;pqc-risk-management;quantum-threats;standards-bodies,,,partial,NIST,
NIST-SP-800-22-R1A,SP 800-22 Rev. 1a: A Statistical Test Suite for Random and Pseudorandom Number Generators for Cryptographic Applications,https://csrc.nist.gov/pubs/sp/800/22/r1a/final,2010-04-01,2010-04-01,Published,"NIST statistical test suite defining 15 statistical tests (Monobit, Runs, Chi-Squared, DFT, Serial, and more) for evaluating randomness quality of bit sequences produced by cryptographic RBGs. Used for validating entropy source output quality prior to NIST ESV submission.",Standard,All Industries,NIST,NIST-SP-800-90B,USA; Global,N/A,,Entropy testing; RBG validation; Entropy source qualification,NIST STS; dieharder; TestU01; OpenSSL,Medium,New,NIST Standards,yes,public/library/NIST-SP-800-22-R1A.pdf,entropy-randomness,,nist-csrc,yes,NIST,
BSI-AIS-20-31,AIS 20/AIS 31: Functionality Classes and Evaluation Methodology for Deterministic and Physical Random Number Generators,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Certification/Interpretations/AIS_20_AIS_31_Functionality_classes_for_random_number_generators_e.html,2011-09-01,2024-09-01,Published,BSI (Germany) standard defining functionality classes DRG.1–DRG.4 for deterministic RNGs and PTG.1–PTG.3 for physical/true RNGs. AIS 31 compliance is required for Common Criteria RNG evaluations and is cited by QRNG hardware certifications including ID Quantique Quantis.,Standard,All Industries,BSI,,Europe; Global,N/A,,TRNG/DRBG certification; QRNG hardware validation; Common Criteria,Common Criteria; QRNG hardware; HSM firmware,Medium,New,Algorithm Specifications,yes,public/library/BSI-AIS-20-31.pdf,entropy-randomness,,bsi,partial,BSI,
GRI-Quantum-Threat-Timeline-2024,2024 Quantum Threat Timeline Report,https://globalriskinstitute.org/publication/2024-quantum-threat-timeline-report/,2024-11-14,2024-11-14,Final Report,Annual expert survey projecting the probability and timeline of a cryptographically-relevant quantum computer (CRQC). Projects 5–15% probability by 2030 and 50% by 2034–2039. Foundational source for Mosca's Theorem and HNDL/HNFL risk calculations.,Research/Report,Government; Finance; Critical Infrastructure; All,Global Risk Institute,,Global,N/A,N/A,N/A,N/A,High,New,Industry & Research,yes,public/library/GRI-Quantum-Threat-Timeline-2024.html,data-asset-sensitivity;exec-quantum-impact;healthcare-pqc;migration-program;pqc-risk-management;quantum-threats,,gri,partial,ITU,
RFC 5652,Cryptographic Message Syntax (CMS),https://www.rfc-editor.org/rfc/rfc5652.html,2009-09-01,2009-09-01,Proposed Standard,"Core CMS standard defining SignedData, EnvelopedData, and AuthEnvelopedData structures. Foundation for S/MIME email signing and encryption. All PQC CMS RFCs (9629, 9882, 9814, 9708, 9690) extend this format.",Protocol,Email; Document Signing; Code Signing; PKI,IETF SMIME WG,,International,Classical,Various,S/MIME; CMS; document signing; email encryption,OpenSSL; Bouncy Castle; GnuPG,High,New,Protocols,yes,public/library/RFC_5652.html,code-signing;email-signing;pki-workshop;digital-assets,,ietf,partial,IETF,
RFC 5083,Using Advanced Encryption Standard (AES) Counter with CBC-MAC (AES-CCM) and AES Galois/Counter Mode (AES-GCM) Algorithms in the Cryptographic Message Syntax (CMS),https://www.rfc-editor.org/rfc/rfc5083.html,2007-11-01,2007-11-01,Proposed Standard,Defines AuthEnvelopedData content type for AEAD-based encryption in CMS. The authenticated-enveloped structure with AES-GCM provides both confidentiality and integrity — the preferred encryption mode for PQC email migration via RFC 9629.,Protocol,Email; Document Signing; Secure Messaging,IETF SMIME WG,RFC 5652,International,Classical / Symmetric,Various,CMS AuthEnvelopedData; S/MIME; email encryption,OpenSSL; Bouncy Castle,High,New,Protocols,yes,public/library/RFC_5083.html,email-signing,,ietf,partial,IETF,
IETF RFC 7296,Internet Key Exchange Protocol Version 2 (IKEv2),https://www.rfc-editor.org/rfc/rfc7296.html,2014-10-01,2014-10-01,Standards Track RFC,"Defines IKEv2 for establishing IPsec Security Associations. Foundational protocol for VPN key exchange; all PQC IKEv2 extensions (RFC 9370, draft-ietf-ipsecme-ikev2-mlkem) build on this specification.",Protocol,VPN; IPsec; Enterprise; Government; Critical Infrastructure,IETF IPSECME,RFC 4301;RFC 4303,International,Diffie-Hellman; RSA; ECDH,N/A,IKEv2/IPsec VPN,StrongSwan; Libreswan; Cisco IOS; Juniper Junos,High,Validated,Protocols,yes,public/library/IETF_RFC_7296.html,network-security-pqc;qkd;vpn-ssh-pqc,,ietf,yes,IETF,
