software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link
Thales Luna Cloud HSM (DPoD),ACVP,A7457,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20235
Thales Luna Cloud HSM (DPoD),ACVP,A7458,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20236
Thales Luna Cloud HSM (DPoD),ACVP,A7879,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20680
Thales Luna Cloud HSM (DPoD),ACVP,A7880,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20679
Thales Luna Cloud HSM (DPoD),Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--xcau,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf
Thales Luna Cloud HSM (DPoD),Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--bb0y,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf
Thales Luna Cloud HSM (DPoD),Common Criteria,cc-trusted-security-filter--tsf--401-418c,Thales Norway AS (Scheme: NO),Trusted Security Filter (TSF) 401,SPHINCS+,"EAL5+,ALC_FLR.3",Active,2025-12-16,https://www.commoncriteriaportal.org/files/epfiles/3AQ 33330 AAAB 938 Security Target Lite TSF 401 Ed. 001.pdf
Thales Luna Cloud HSM (DPoD),Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--azpx,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",Active,2026-02-05,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf
Thales Luna Cloud HSM (DPoD),FIPS 140-3,3898,Thales Trusted Cyber Technologies,Luna T7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3898
Thales Luna Cloud HSM (DPoD),FIPS 140-3,4195,Thales,Thales Luna Backup HSM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4195
Thales Luna Cloud HSM (DPoD),FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684
Thales Luna Cloud HSM (DPoD),FIPS 140-3,4962,Thales,Thales Luna G7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4962
Thales Luna HSM,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110
Thales Luna HSM,ACVP,A7457,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20235
Thales Luna HSM,ACVP,A7458,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20236
Thales Luna HSM,ACVP,A7879,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20680
Thales Luna HSM,ACVP,A7880,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20679
Thales Luna HSM,FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684
Thales Luna T-Series HSM,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110
Thales Luna T-Series HSM,ACVP,A7457,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20235
Thales Luna T-Series HSM,ACVP,A7458,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20236
Thales Luna T-Series HSM,ACVP,A7879,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20680
Thales Luna T-Series HSM,ACVP,A7880,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20679
Thales Luna T-Series HSM,FIPS 140-3,3898,Thales Trusted Cyber Technologies,Luna T7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3898
Thales Luna T-Series HSM,FIPS 140-3,4195,Thales,Thales Luna Backup HSM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4195
Thales Luna T-Series HSM,FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684
Thales Luna T-Series HSM,FIPS 140-3,4962,Thales,Thales Luna G7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4962
Thales MISTRAL Encryptor,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110
Thales MISTRAL Encryptor,ACVP,A7457,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20235
Thales MISTRAL Encryptor,ACVP,A7458,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20236
Thales MISTRAL Encryptor,ACVP,A7879,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20680
Thales MISTRAL Encryptor,ACVP,A7880,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20679
Thales MISTRAL Encryptor,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--xcau,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf
Thales MISTRAL Encryptor,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--bb0y,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf
Thales MISTRAL Encryptor,Common Criteria,cc-trusted-security-filter--tsf--401-418c,Thales Norway AS (Scheme: NO),Trusted Security Filter (TSF) 401,SPHINCS+,"EAL5+,ALC_FLR.3",Active,2025-12-16,https://www.commoncriteriaportal.org/files/epfiles/3AQ 33330 AAAB 938 Security Target Lite TSF 401 Ed. 001.pdf
Thales MISTRAL Encryptor,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--azpx,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",Active,2026-02-05,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf
Thales MISTRAL Encryptor,FIPS 140-3,4065,Thales Alenia Space,Thales Alenia Space cryptographic module for Microsemi RTAX FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4065
Thales MISTRAL Encryptor,FIPS 140-3,4209,"Senetas Corporation Ltd., distributed by Thales SA (SafeNet)",CN6000 Series Encryptors,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4209
Thales MISTRAL Encryptor,FIPS 140-3,4676,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-02-08,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4676
Thales MISTRAL Encryptor,FIPS 140-3,4869,"Senetas Corporation Ltd, distributed by Thales SA (SafeNet)",CN Series Encryptors,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4869
Thales MISTRAL Encryptor,FIPS 140-3,4874,"Senetas Corporation Ltd., distributed by Thales SA",CE Crypto Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4874
Thales MultiApp 5.2 Premium PQC,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110
Thales MultiApp 5.2 Premium PQC,ACVP,A7457,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20235
Thales MultiApp 5.2 Premium PQC,ACVP,A7458,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20236
Thales MultiApp 5.2 Premium PQC,ACVP,A7879,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20680
Thales MultiApp 5.2 Premium PQC,ACVP,A7880,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20679
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--xcau,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--bb0y,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-trusted-security-filter--tsf--401-418c,Thales Norway AS (Scheme: NO),Trusted Security Filter (TSF) 401,SPHINCS+,"EAL5+,ALC_FLR.3",Active,2025-12-16,https://www.commoncriteriaportal.org/files/epfiles/3AQ 33330 AAAB 938 Security Target Lite TSF 401 Ed. 001.pdf
Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--azpx,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",Active,2026-02-05,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf
Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4772,Thales,IDCore 3230 / 230 Platform,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4772
Thales payShield 10K,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110
Thales payShield 10K,ACVP,A7457,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20235
Thales payShield 10K,ACVP,A7458,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20236
Thales payShield 10K,ACVP,A7879,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20680
Thales payShield 10K,ACVP,A7880,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20679
Thales payShield 10K,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--xcau,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf
Thales payShield 10K,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--bb0y,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf
Thales payShield 10K,Common Criteria,cc-trusted-security-filter--tsf--401-418c,Thales Norway AS (Scheme: NO),Trusted Security Filter (TSF) 401,SPHINCS+,"EAL5+,ALC_FLR.3",Active,2025-12-16,https://www.commoncriteriaportal.org/files/epfiles/3AQ 33330 AAAB 938 Security Target Lite TSF 401 Ed. 001.pdf
Thales payShield 10K,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--azpx,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",Active,2026-02-05,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf
Utimaco Athos,ACVP,A7400,Utimaco IS GmbH,Lattice Module - ML,"ML-DSA, ML-KEM",,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20181
Utimaco Athos,ACVP,A7401,Utimaco IS GmbH,Stateful hash based Module - HBS,LMS,,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20182
Utimaco Athos,FIPS 140-3,3886,Utimaco IS GmbH,CryptoServer CSe-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3886
Utimaco Athos,FIPS 140-3,3925,Utimaco IS GmbH,CryptoServer Se-Series Gen2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3925
Utimaco Athos,FIPS 140-3,4992,Utimaco Inc.,Atalla Cryptographic Subsystem (ACS),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4992
Utimaco ESKM,ACVP,A7400,Utimaco IS GmbH,Lattice Module - ML,"ML-DSA, ML-KEM",,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20181
Utimaco ESKM,ACVP,A7401,Utimaco IS GmbH,Stateful hash based Module - HBS,LMS,,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20182
Utimaco ESKM,FIPS 140-3,3886,Utimaco IS GmbH,CryptoServer CSe-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3886
Utimaco ESKM,FIPS 140-3,3925,Utimaco IS GmbH,CryptoServer Se-Series Gen2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3925
Utimaco SecurityServer,ACVP,A7400,Utimaco IS GmbH,Lattice Module - ML,"ML-DSA, ML-KEM",,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20181
Utimaco SecurityServer,ACVP,A7401,Utimaco IS GmbH,Stateful hash based Module - HBS,LMS,,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20182
Utimaco SecurityServer,FIPS 140-3,3886,Utimaco IS GmbH,CryptoServer CSe-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3886
Utimaco SecurityServer,FIPS 140-3,3925,Utimaco IS GmbH,CryptoServer Se-Series Gen2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3925
wolfSSL,FIPS 140-3,5041,wolfSSL Inc.,wolfCrypt,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5041
