software_name,product_id,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,deprecated_at,deprecated_reason,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
Cisco Catalyst Center,cisco-catalyst-center,FIPS 140-3,5295,"Cisco Systems, Inc.",Firepower Threat Defense Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-06-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5295,2026-06-06,not in regen,,,,2026-07-09
Cisco Catalyst Center,cisco-catalyst-center,FIPS 140-3,5386,"Cisco Systems, Inc",Firepower Management Center Virtual VMware Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5386,,,,,,
Cisco IOS XE PQC,cisco-ios-xe-pqc,ACVP,A6567,"Cisco Systems, Inc.",CiscoSSL OQS FIPS Library,"ML-DSA, ML-KEM",,deprecated,2025-02-05,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19275,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XE PQC,cisco-ios-xe-pqc,FIPS 140-3,4549,"Cisco Systems, Inc.",Cisco Catalyst Embedded Wireless Controller on C9100 Series Access Points,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2023-07-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4549,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XE PQC,cisco-ios-xe-pqc,FIPS 140-3,4554,"Cisco Systems, Inc.",Cisco Catalyst 9800-CL Wireless Controller,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-07-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4554,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XE PQC,cisco-ios-xe-pqc,FIPS 140-3,4606,"Cisco Systems, Inc.",Cisco Catalyst 9800 (40/80/L) Wireless Controllers running IOS-XE 16.12,No PQC Mechanisms Detected,FIPS 140-2 L1,deprecated,2023-09-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4606,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4606: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Cisco IOS XE PQC,cisco-ios-xe-pqc,FIPS 140-3,4638,"Cisco Systems, Inc.",Cisco ISR 1000 Series Routers without MACSEC,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-10-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4638,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XE PQC,cisco-ios-xe-pqc,FIPS 140-3,4643,"Cisco Systems, Inc.",Cisco ASR 1000 Series Routers without MACSEC,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-10-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4643,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XE PQC,,FIPS 140-3,4752,"Cisco Systems, Inc.",IOS Common Cryptographic Module (IC2M),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4752,2026-07-12,not in regen,,,,
Cisco IOS XE PQC,cisco-ios-xe-pqc,FIPS 140-3,5356,"Cisco Systems, Inc.",IOS Common Cryptographic Module (IC2M),No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5356,,,,,,
Cisco IOS XR,cisco-ios-xr,ACVP,A6567,"Cisco Systems, Inc.",CiscoSSL OQS FIPS Library,"ML-DSA, ML-KEM",,deprecated,2025-02-05,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19275,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XR,cisco-ios-xr,FIPS 140-3,4549,"Cisco Systems, Inc.",Cisco Catalyst Embedded Wireless Controller on C9100 Series Access Points,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2023-07-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4549,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XR,cisco-ios-xr,FIPS 140-3,4554,"Cisco Systems, Inc.",Cisco Catalyst 9800-CL Wireless Controller,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-07-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4554,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XR,cisco-ios-xr,FIPS 140-3,4606,"Cisco Systems, Inc.",Cisco Catalyst 9800 (40/80/L) Wireless Controllers running IOS-XE 16.12,No PQC Mechanisms Detected,FIPS 140-2 L1,deprecated,2023-09-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4606,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4606: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Cisco IOS XR,cisco-ios-xr,FIPS 140-3,4638,"Cisco Systems, Inc.",Cisco ISR 1000 Series Routers without MACSEC,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-10-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4638,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XR,cisco-ios-xr,FIPS 140-3,4643,"Cisco Systems, Inc.",Cisco ASR 1000 Series Routers without MACSEC,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-10-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4643,2026-06-06,not in regen,,,,2026-07-09
Cisco IOS XR,,FIPS 140-3,4752,"Cisco Systems, Inc.",IOS Common Cryptographic Module (IC2M),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4752,2026-07-12,not in regen,,,,
Cisco IOS XR,cisco-ios-xr,FIPS 140-3,5356,"Cisco Systems, Inc.",IOS Common Cryptographic Module (IC2M),No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5356,,,,,,
Cisco Identity Services Engine (ISE),cisco-identity-services-engine-ise,FIPS 140-3,4747,"Cisco Systems, Inc.",Cisco FIPS Object Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4747,2026-06-06,not in regen,,,,2026-07-09
Cisco Identity Services Engine (ISE),cisco-identity-services-engine-ise,FIPS 140-3,4891,"Cisco Systems, Inc",CiscoSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4891,2026-06-06,not in regen,,,,2026-07-09
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,ACVP,A6567,"Cisco Systems, Inc.",CiscoSSL OQS FIPS Library,"ML-DSA, ML-KEM",,deprecated,2025-02-05,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19275,2026-06-06,not in regen,,,,2026-07-09
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,ACVP,A8591,Check Point Software Technologies,"Check Point Gaia OS R82.10 Cryptography Module running on Check Point Firewall models MHO140, MHO175, 3920, 3950, 3970, 3980, 9100, 9200, 9300, 9400, 9700, 9800, 19100, 19200, 29100, 29200, 700S, 700M, 7000L, 7000XL, 7000Ultra, and Cloud Firewall and Cloud Management series VM with VMware ESXi 8.0.0","ML-DSA, ML-KEM, SLH-DSA",,Active,2026-06-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21399,,,,,,
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,FIPS 140-3,5071,"Cisco Systems, Inc.",Cisco Secure Firewall Threat Defense Cryptographic Module (FPR 4200 Series),No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-09-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5071,2026-06-04,not in regen,,,,2026-07-09
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,FIPS 140-3,5070,"Cisco Systems, Inc.",Cisco Secure Firewall Threat Defense Cryptographic Module (FPR 1000 Series),No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-09-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5070,2026-05-16,not in regen,,,,2026-07-09
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,FIPS 140-3,5114,"Cisco Systems, Inc.",Cisco Adaptive Security Appliance Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-12-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5114,2026-06-04,not in regen,,,,2026-07-09
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,FIPS 140-3,5138,"Cisco Systems, Inc",Cisco Firepower Management Center Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5138,2026-06-06,not in regen,,,,2026-07-09
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,FIPS 140-3,5137,"Cisco Systems, Inc",Cisco Firepower Threat Defense Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5137,2026-06-06,not in regen,,,,2026-07-09
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,FIPS 140-3,5262,"Cisco Systems, Inc.",Adaptive Security Appliance Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5262,2026-06-06,not in regen,,,,2026-07-09
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,FIPS 140-3,5287,"Cisco Systems, Inc.",Cisco Adaptive Security Appliance on 4K/9K Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5287,2026-06-06,not in regen,,,,2026-07-09
Cisco Meraki MX (Cloud-Managed Firewall),cisco-meraki-mx-cloud-managed-firewall,FIPS 140-3,5295,"Cisco Systems, Inc.",Firepower Threat Defense Virtual Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-06-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5295,2026-06-06,not in regen,,,,2026-07-09
Cisco Secure Client (AnyConnect),cisco-secure-client-anyconnect,ACVP,A6567,"Cisco Systems, Inc.",CiscoSSL OQS FIPS Library,"ML-DSA, ML-KEM",,deprecated,2025-02-05,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19275,2026-06-06,not in regen,,,,2026-07-09
Cisco Secure Client (AnyConnect),cisco-secure-client-anyconnect,FIPS 140-3,4747,"Cisco Systems, Inc.",Cisco FIPS Object Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4747,2026-06-06,not in regen,,,,2026-07-09
Cisco Secure Client (AnyConnect),cisco-secure-client-anyconnect,FIPS 140-3,4891,"Cisco Systems, Inc",CiscoSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4891,2026-06-06,not in regen,,,,2026-07-09
Cisco Webex,cisco-webex,FIPS 140-3,4747,"Cisco Systems, Inc.",Cisco FIPS Object Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4747,2026-06-06,not in regen,,,,2026-07-09
Cisco Webex,cisco-webex,FIPS 140-3,4891,"Cisco Systems, Inc",CiscoSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4891,2026-06-06,not in regen,,,,2026-07-09
Citrix ADC (NetScaler),citrix-adc-netscaler,FIPS 140-3,4043,"Citrix Systems, Inc.",Citrix ADC MPX,No PQC Mechanisms Detected,FIPS 140-3 L2,Active,2021-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4043,,,,,,
Citrix ADC (NetScaler),citrix-adc-netscaler,FIPS 140-3,4098,"Citrix Systems, Inc.",Citrix ADC VPX,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2021-12-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4098,,,,,,
Citrix CVAD,citrix-cvad,ACVP,A7486,"Citrix Systems, Inc.",Citrix FIPS Cryptographic Module,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-10-08,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20273,2026-06-06,not in regen,,,,2026-07-09
Citrix CVAD,citrix-cvad,FIPS 140-3,4043,"Citrix Systems, Inc.",Citrix ADC MPX,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2021-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4043,2026-06-06,not in regen,,,,2026-07-09
Citrix CVAD,citrix-cvad,FIPS 140-3,4098,"Citrix Systems, Inc.",Citrix ADC VPX,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2021-12-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4098,2026-06-06,not in regen,,,,2026-07-09
Citrix FIPS Cryptographic Module,,ACVP,A7486,"Citrix Systems, Inc.",Citrix FIPS Cryptographic Module,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-10-08,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20273,2026-07-16,not in regen,,,,
Citrix Virtual Apps and Desktops,citrix-virtual-apps-and-desktops,ACVP,A7486,"Citrix Systems, Inc.",Citrix FIPS Cryptographic Module,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-10-08,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20273,2026-06-06,not in regen,,,,2026-07-09
Citrix Virtual Apps and Desktops,citrix-virtual-apps-and-desktops,FIPS 140-3,4043,"Citrix Systems, Inc.",Citrix ADC MPX,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2021-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4043,2026-06-06,not in regen,,,,2026-07-09
Citrix Virtual Apps and Desktops,citrix-virtual-apps-and-desktops,FIPS 140-3,4098,"Citrix Systems, Inc.",Citrix ADC VPX,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2021-12-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4098,2026-06-06,not in regen,,,,2026-07-09
Cloudera Cryptographic Module for Java,cloudera-cryptographic-module-for-java,FIPS 140-3,5084,"Cloudera, Inc.",Cloudera Cryptographic Module for Java,"HSS, LMS",FIPS 140-3 L1,Active,2025-10-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5084,,,,,,
Cloudian HyperStore 8.0,,FIPS 140-3,5068,Cloudian Inc.,Cloudian-FJA (FIPS Java API),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-09-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5068,2026-06-02,not in regen,,,,
Cloudian-FJA (FIPS Java API),Cloudian-FJA-FIPS-Java-API,FIPS 140-3,5068,Cloudian Inc.,Cloudian-FJA (FIPS Java API),"LMS, HSS",FIPS 140-3 L1,Active,2025-09-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5068,,,,,,
Code Siren Post-Quantum Cryptographic (PQC) Library,code-siren-post-quantum-cryptographic-pqc-library,ACVP,A7809,"Code Siren, LLC",Code Siren Post-Quantum Cryptographic (PQC) Library,"ML-DSA, ML-KEM",,Active,2025-12-19,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20592,,,,,,
Codebat ML-DSA Cryptographic Engine,codebat-ml-dsa-cryptographic-engine,ACVP,A8288,"Codebat Technologies, Inc.",Codebat ML-DSA Cryptographic Engine,ML-DSA,,Active,2026-04-23,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21089,,,,,,
Cohesity DataCloud,cohesity-datacloud,FIPS 140-3,4922,"Cohesity, Inc.",Cohesity FIPS Object Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-12-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4922,2026-06-06,not in regen,,,,2026-07-09
Cohesity DataCloud,cohesity-datacloud,FIPS 140-3,5120,"Cohesity, Inc.",Cohesity Cryptographic Module for Java,"HSS, LMS",FIPS 140-3 L1,deprecated,2026-01-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5120,2026-06-06,not in regen,,,,2026-07-09
Crypto4A QxEDGE,crypto4a-qxedge,ACVP,A5631,"Crypto4A Technologies, Inc.",QASM Cryptographic Module,"LMS, ML-DSA, ML-KEM, SLH-DSA",,deprecated,2024-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18297,2026-07-13,not in regen,pqc_cert_present,url_authoritative,Re-activated 2026-07-12 (product-cert review): was deprecated 'not in regen'. Same QASM module as Crypto4A QxHSM -- re-verified real LMS/ML-DSA/ML-KEM/SLH-DSA coverage before re-activating.,2026-07-12
Crypto4A QxEDGE,crypto4a-qxedge,FIPS 140-3,4250,Crypto4A Technologies Inc.,QASM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2022-06-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4250,2026-06-06,not in regen,,,,2026-07-09
Crypto4A QxHSM,crypto4a-qxhsm,ACVP,A5631,"Crypto4A Technologies, Inc.",QASM Cryptographic Module,"LMS, ML-DSA, ML-KEM, SLH-DSA",,deprecated,2024-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18297,2026-07-13,not in regen,pqc_cert_present,url_authoritative,Re-activated 2026-07-12 (product-cert review): was deprecated 'not in regen'. QASM is Crypto4A's crypto module underlying their QxHSM/QxEDGE hardware line -- re-verified real LMS/ML-DSA/ML-KEM/SLH-DSA coverage before re-activating.,2026-07-12
Crypto4A QxHSM,crypto4a-qxhsm,FIPS 140-3,4250,Crypto4A Technologies Inc.,QASM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2022-06-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4250,2026-06-06,not in regen,,,,2026-07-09
Crypto4A QxVault,crypto4a-qxvault,FIPS 140-3,4250,Crypto4A Technologies Inc.,QASM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,deprecated,2022-06-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4250,2026-06-06,not in regen,,,,2026-07-09
CryptoNext COMPASS Network Probe,cryptonext-compass-network-probe,ACVP,A6639,CryptoNext Security,C-QSL (ARM_NEON),"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-03-03,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19370,2026-05-16,not in regen,,,,2026-07-09
CryptoNext Quantum-Safe Library,cryptonext-quantum-safe-library,ACVP,A6639,CryptoNext Security,C-QSL (ARM_NEON),"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-03-03,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19370,2026-06-06,not in regen,,,,2026-07-09
CryptoNext Quantum-Safe Library,cryptonext-quantum-safe-library,ACVP,A6638,CryptoNext Security,C-QSL (AVX2),"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-03-03,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19369,2026-06-06,not in regen,,,,2026-07-09
CryptoNext Quantum-Safe Library (C-QSL),cryptonext-quantum-safe-library-c-qsl,ACVP,A6639,CryptoNext Security,C-QSL (ARM_NEON),"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-03-03,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19370,,,,,,
CryptoNext Quantum-Safe Library (C-QSL),cryptonext-quantum-safe-library-c-qsl,ACVP,A6638,CryptoNext Security,C-QSL (AVX2),"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-03-03,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19369,,,,,,
